"id","user.id","created_at","text","hashtags","user_mentions"
808343843393437700,2951702530,"Mon Dec 12 16:12:45 +0000 2016","Impact Lab: A Thoughtful Discussion on #RapeCulture, #Sexism, and #Homophobia https://t.co/JkKHdA2EM7","RapeCulture, Sexism, Homophobia",""
808341696161468400,788911142638788600,"Mon Dec 12 16:04:13 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808341645460697100,184647530,"Mon Dec 12 16:04:01 +0000 2016","#RapeCulture 101: For Men.\nby @AlanLinic https://t.co/5PTct9s6Yg","RapeCulture","AlanLinic"
808340056616431600,3118880899,"Mon Dec 12 15:57:42 +0000 2016","RT @MelaninMille: *New Episode Alert*- 'How To Get Away With Rape' from #MelaninMillePod #PodsInColor #RapeCulture #BKChatLdn #Biskit  http…","MelaninMillePod, PodsInColor, RapeCulture, BKChatLdn, Biskit","MelaninMille"
808339990362980400,764403768,"Mon Dec 12 15:57:26 +0000 2016","RT @Yolothuglife69: Dad's white friend asked me if #rapeculture exists. When I said ""yes"" he just laughs and says: ""lol I need my safespace…","rapeculture","Yolothuglife69"
808339974433050600,333099758,"Mon Dec 12 15:57:22 +0000 2016","RT @EvrydayFeminism: We wish this didn't feel so familiar. https://t.co/bbKHO6bVeC #rapeculture #sexualassault #consent #Trump #lockerroomt…","rapeculture, sexualassault, consent, Trump","EvrydayFeminism"
808337035224199200,759856533920297000,"Mon Dec 12 15:45:42 +0000 2016","@piersmorgan you should be fired for this @GMB @susannareid100 #rapeculture","rapeculture","piersmorgan, GMB, susannareid100"
808335362246508500,474539905,"Mon Dec 12 15:39:03 +0000 2016","School Dress Codes Are an Epic FAIL #rapeculture #institutionalizedsexism #sciencesaysyouarewrong https://t.co/uADP6UVKpk via @YouTube","rapeculture, institutionalizedsexism, sciencesaysyouarewrong","YouTube"
808333718276440000,382637564,"Mon Dec 12 15:32:31 +0000 2016","RT @SallyStrange: #rapeculture https://t.co/YN8XIoFuJj","rapeculture","SallyStrange"
808333190721142800,228950242,"Mon Dec 12 15:30:25 +0000 2016","#rapeculture https://t.co/YN8XIoFuJj","rapeculture",""
808329063785959400,463977154,"Mon Dec 12 15:14:01 +0000 2016","RT @shariline: Stop the #RapeCulture at #LackawannaCounty PRISON Inmates have gone from being slaves to GILHOOLEY, and now SEXSLAVES to gua…","RapeCulture, LackawannaCounty","shariline"
808328683572359200,23764053,"Mon Dec 12 15:12:30 +0000 2016","@loudthorpe @CityCristinaH @DanielBrownLaw @CityNews (12/12) #rape conviction. #moazzamtariq #pakistan #rapist #rapeculture #canada #toronto","rape, moazzamtariq, pakistan, rapist, rapeculture, canada, toronto","loudthorpe, CityCristinaH, DanielBrownLaw, CityNews"
808327991289749500,2377683558,"Mon Dec 12 15:09:45 +0000 2016","RT @RZodPriapus: @nia4_trump @steph93065 #ISLAM=THE TRUE #RAPECULTURE","ISLAM, RAPECULTURE","RZodPriapus, nia4_trump, steph93065"
808325143256711200,27282113,"Mon Dec 12 14:58:26 +0000 2016","Students &amp; #millennials among 130 advocates urging @WholeFoods CEO to denounce accused pedophile… https://t.co/C0C4NvmX0v","millennials","WholeFoods"
