"id","user.id","created_at","text","hashtags","user_mentions"
807386624891953200,2283759981,"Sat Dec 10 00:49:06 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807386274516652000,3363595900,"Sat Dec 10 00:47:43 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807386197848825900,355733294,"Sat Dec 10 00:47:24 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807385833242239000,86424236,"Sat Dec 10 00:45:57 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807385831438745600,2780744435,"Sat Dec 10 00:45:57 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807385634176372700,1157944604,"Sat Dec 10 00:45:10 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807385215484076000,266208749,"Sat Dec 10 00:43:30 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807385124748701700,3229255849,"Sat Dec 10 00:43:08 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384964371083300,2368480880,"Sat Dec 10 00:42:30 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384783923753000,595977844,"Sat Dec 10 00:41:47 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384616814473200,872232354,"Sat Dec 10 00:41:07 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384600972587000,3122053481,"Sat Dec 10 00:41:04 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384555153805300,3029232741,"Sat Dec 10 00:40:53 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384430234964000,2930563754,"Sat Dec 10 00:40:23 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384403022348300,3226732038,"Sat Dec 10 00:40:16 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384265415684100,375371442,"Sat Dec 10 00:39:44 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384211057307600,362266207,"Sat Dec 10 00:39:31 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807384015258849300,598011033,"Sat Dec 10 00:38:44 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807383919570067500,758577198848614400,"Sat Dec 10 00:38:21 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807383860568674300,26927287,"Sat Dec 10 00:38:07 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807383453431988200,757272216560074800,"Sat Dec 10 00:36:30 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807383295348514800,777342442387312600,"Sat Dec 10 00:35:52 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807383274033217500,278078140,"Sat Dec 10 00:35:47 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807382854544068600,29796767,"Sat Dec 10 00:34:07 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807382470668775400,3184640767,"Sat Dec 10 00:32:36 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807382457674768400,1043851092,"Sat Dec 10 00:32:33 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807382061535273000,2956716114,"Sat Dec 10 00:30:58 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381821344411600,768979558548725800,"Sat Dec 10 00:30:01 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381787231912000,3282901298,"Sat Dec 10 00:29:53 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381786376355800,797442146,"Sat Dec 10 00:29:52 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381669527298000,2442887570,"Sat Dec 10 00:29:25 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381575289761800,2583323562,"Sat Dec 10 00:29:02 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381502459777000,1024166370,"Sat Dec 10 00:28:45 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381497091149800,701514954336153600,"Sat Dec 10 00:28:43 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381488186495000,549623081,"Sat Dec 10 00:28:41 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381450110750700,2622077805,"Sat Dec 10 00:28:32 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381435795447800,69998229,"Sat Dec 10 00:28:29 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381426819788800,288568172,"Sat Dec 10 00:28:27 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381341511630800,710352642027823100,"Sat Dec 10 00:28:06 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381338915541000,379893549,"Sat Dec 10 00:28:06 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381332712190000,591177305,"Sat Dec 10 00:28:04 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381298415366100,380546682,"Sat Dec 10 00:27:56 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381137630916600,258861993,"Sat Dec 10 00:27:18 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381074863124500,168733730,"Sat Dec 10 00:27:03 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381063865684000,2751301983,"Sat Dec 10 00:27:00 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381061126778900,81766147,"Sat Dec 10 00:27:00 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807381044844490800,715507299398262800,"Sat Dec 10 00:26:56 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380807740375000,1540204122,"Sat Dec 10 00:25:59 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380790703046700,1091255520,"Sat Dec 10 00:25:55 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380662319743000,238424649,"Sat Dec 10 00:25:24 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380639582257200,21341221,"Sat Dec 10 00:25:19 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380576609202200,36984249,"Sat Dec 10 00:25:04 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380433872818200,3051992884,"Sat Dec 10 00:24:30 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380382278684700,286503651,"Sat Dec 10 00:24:18 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380336212668400,840968179,"Sat Dec 10 00:24:07 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380254864109600,56439904,"Sat Dec 10 00:23:47 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380178209013800,48622077,"Sat Dec 10 00:23:29 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380125553721300,787396885741011000,"Sat Dec 10 00:23:16 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380096923250700,2426091787,"Sat Dec 10 00:23:10 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807380062559301600,1311435026,"Sat Dec 10 00:23:01 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807379794430070800,2262494192,"Sat Dec 10 00:21:58 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807379699324174300,1676852960,"Sat Dec 10 00:21:35 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807379394972958700,2730097179,"Sat Dec 10 00:20:22 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
