"id","user.id","created_at","text","hashtags","user_mentions"
810005118343069700,72356014,"Sat Dec 17 06:14:04 +0000 2016","#ThingsLongerThanBrockTurnersRapeSentence  This hastag.","ThingsLongerThanBrockTurnersRapeSentence",""
809246132769583100,1340692867,"Thu Dec 15 03:58:07 +0000 2016","RT @_Emily_Kerkhof_: #ThingsLongerThanBrockTurnersRapeSentence my dads neck https://t.co/pK308wkPmk","ThingsLongerThanBrockTurnersRapeSentence","_Emily_Kerkhof_"
808629115951706100,805694298566103000,"Tue Dec 13 11:06:19 +0000 2016","RT @lynllbacani: #ThingsLongerThanBrockTurnersRapeSentence @KylieJenner's snapchat stories","ThingsLongerThanBrockTurnersRapeSentence","lynllbacani, KylieJenner"
808366529049817100,1613523504,"Mon Dec 12 17:42:53 +0000 2016","RT @jenstar1011: Mr.Cleans hair\n#ThingsLongerThanBrockTurnersRapeSentence","ThingsLongerThanBrockTurnersRapeSentence","jenstar1011"
807736192099696600,718625997332025300,"Sat Dec 10 23:58:09 +0000 2016","A shift working retail in December- #thingslongerthanBrockTurnersrapesentence","thingslongerthanBrockTurnersrapesentence",""
