"id","user.id","created_at","text","hashtags","user_mentions"
808510781184610300,21177855,"Tue Dec 13 03:16:06 +0000 2016","RT @KamikazeeKitten: He made me feel like a superhero for being there/helping/understanding him; for forgiving the abuse. #WhyIStayed","WhyIStayed","KamikazeeKitten"
808506843475624000,479841204,"Tue Dec 13 03:00:27 +0000 2016","He made me feel like a superhero for being there/helping/understanding him; for forgiving the abuse. #WhyIStayed","WhyIStayed",""
808434181026054100,14720708,"Mon Dec 12 22:11:43 +0000 2016","@kat_blaque I'm ready for a revival of #WhyIStayed and #WhenILeft","WhyIStayed, WhenILeft","kat_blaque"
808401370684518400,489750198,"Mon Dec 12 20:01:20 +0000 2016","@IamMarcusBlack @AzieDee @1redsquirrel Already suggested: read the #WhyIStayed thread. Start trusting women and stop gas-lighting us.","WhyIStayed","IamMarcusBlack, AzieDee, 1redsquirrel"
808400049306636300,99379216,"Mon Dec 12 19:56:05 +0000 2016","RT @lundy_bancroft: #WhyIStayed My new book for women on growing secretly strong if your partner tears you down. ""Daily Wisdom"" Info at htt…","WhyIStayed","lundy_bancroft"
808330829239898100,3298917183,"Mon Dec 12 15:21:02 +0000 2016","RT @121dealbreakers: Why does she stay? #whyileft #whyistayed #maybehedoesnthityou #thatsnotlove #dV #VAW #Toronto #NOMORE #trauma #heal ht…","whyileft, whyistayed, maybehedoesnthityou, thatsnotlove, dV, VAW, Toronto, NOMORE, trauma, heal","121dealbreakers"
808325034750185500,157881590,"Mon Dec 12 14:58:00 +0000 2016","RT @pants_so_short: And if you need some understanding look at #WhyIStayed.","WhyIStayed","pants_so_short"
808322307311759400,747420988518760400,"Mon Dec 12 14:47:10 +0000 2016","RT @CHASINYC: Leaving an abusive relationship is hard...here are some reasons people stay: #WhyIStayed https://t.co/k1tBLH9iBC","WhyIStayed","CHASINYC"
808318754186784800,2273581012,"Mon Dec 12 14:33:03 +0000 2016","@IamMarcusBlack go look for the #WhyIStayed thread &amp; open your mansplaining eyes abt other people's reality.","WhyIStayed","IamMarcusBlack"
808310562740404200,730750614477541400,"Mon Dec 12 14:00:30 +0000 2016","And if you need some understanding look at #WhyIStayed.","WhyIStayed",""
808259665398145000,1491372912,"Mon Dec 12 10:38:15 +0000 2016","69: #WhyIStayed https://t.co/GrdazcEHgr #WWMPOD, #Podcast","WhyIStayed, WWMPOD, Podcast",""
808090278682914800,114363736,"Sun Dec 11 23:25:10 +0000 2016","#WhyIStayed","WhyIStayed",""
807737260338724900,37971158,"Sun Dec 11 00:02:24 +0000 2016","Not having somewhere safe for my pets was #whyistayed in an abusive relationship. Then he started to threaten them.… https://t.co/kNUGN75Qkp","whyistayed",""
