"id","user.id","created_at","text","hashtags","user_mentions"
808577346085130200,22238323,"Tue Dec 13 07:40:36 +0000 2016","RT @DanCitizen: Best ways to stop #rape https://t.co/ROikkLDNm1\n#StanfordRapist via @jaliackson","rape, StanfordRapist","DanCitizen, jaliackson"
808577284651163600,22238323,"Tue Dec 13 07:40:21 +0000 2016","RT @DanCitizen: A tale of 2 rapists: Brock Turner got 6 months; Cory Batey faces 15 to 25 years. Why the difference?\n#StanfordRapist https:…","StanfordRapist","DanCitizen"
806674817709731800,1321964874,"Thu Dec 08 01:40:38 +0000 2016","Biggest lesson of 2016: My country HATES women. #stanfordrapist #doublestandardsforHillary #pussygrabberforpresident #Ohio…","stanfordrapist, doublestandardsforHillary, pussygrabberforpresident, Ohio",""
806662371888406500,330799343,"Thu Dec 08 00:51:11 +0000 2016","RT @pgoodwin4: Hear a heartbreaking victim statement like #StanfordRapist case - no - no one spoke on 12 year olds behalf @VP    https://t.…","StanfordRapist","pgoodwin4, VP"
